you	41857.12
I	39971.16
the	29449.18
to	22677.84
s	20731.39
a	20415.27
it	18896.31
t	14379.18
that	14111.31
and	13387.84
of	11577.24
What	9842.45
in	9773.41
me	9241.94
is	9013.00
we	9011.90
this	7978.73
he	7637.20
on	6955.73
for	6895.10
my	6762.73
m	6730.29
your	6445.39
don	6295.78
have	6161.41
do	6135.59
re	6099.45
No	5971.55
be	5746.76
know	5721.18
was	5654.73
not	5424.96
can	5247.45
are	5209.25
all	5161.86
with	5048.33
just	4749.14
get	4583.76
here	4525.25
but	4417.47
ll	4394.06
there	4348.12
so	4244.16
they	4102.94
right	4008.39
like	3998.96
out	3865.31
go	3793.04
she	3732.88
up	3670.00
about	3631.49
if	3541.37
him	3484.51
got	3306.49
Oh	3289.82
at	3217.10
now	3202.61
Come	3140.98
one	3072.24
How	3056.22
Well	2990.65
Yeah	2985.53
her	2835.82
want	2759.18
think	2691.39
good	2610.14
see	2556.73
Let	2419.24
did	2341.37
Why	2248.76
who	2222.94
as	2217.02
his	2124.78
will	2123.65
going	2123.29
from	2039.06
when	2034.10
back	2009.16
Okay	2006.27
Yes	1996.76
gonna	1996.16
d	1986.96
time	1958.63
look	1947.27
take	1891.04
an	1864.14
man	1845.75
Where	1830.22
them	1778.82
would	1767.88
been	1736.73
some	1727.24
Hey	1727.04
tell	1724.49
or	1705.29
us	1695.65
had	1675.92
were	1662.82
say	1639.78
could	1629.59
didn	1580.84
something	1500.16
really	1500.16
down	1490.27
then	1489.53
little	1446.39
way	1424.73
our	1400.49
make	1387.75
too	1371.57
never	1362.55
by	1340.47
over	1323.29
more	1298.59
need	1294.90
mean	1243.98
very	1241.25
off	1179.51
Mr	1178.39
sorry	1167.96
give	1167.82
has	1133.92
Thank	1115.24
love	1114.98
said	1108.45
am	1106.63
people	1102.98
please	1100.96
sure	1099.82
any	1099.37
thing	1088.67
only	1083.71
because	1071.02
two	1066.35
should	1061.94
doing	1029.25
much	973.25
sir	964.47
Maybe	926.45
help	921.12
anything	907.25
these	904.00
God	903.16
even	875.92
night	866.04
call	861.39
talk	855.00
nothing	853.61
into	844.59
first	840.57
find	830.96
wait	830.25
put	828.45
great	820.86
thought	808.47
day	801.82
work	798.02
life	796.65
before	794.14
better	794.00
again	792.71
still	788.73
home	774.33
guy	762.61
won	759.39
those	753.02
than	738.80
around	736.73
other	735.39
away	730.90
new	723.78
last	723.10
uh	717.24
ever	709.22
